id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
7048,train,127 meal boxes of Pulao left after a college fest. Pickup from BHEL before 8 PM.,"[[0, 3, 'QUANTITY'], [18, 23, 'FOOD_TYPE'], [63, 67, 'LOCATION'], [75, 79, 'TIME'], [37, 49, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7049,train,We have 209 servings of Paneer Butter Masala available near Kolar Road before 8 PM.,"[[8, 11, 'QUANTITY'], [24, 44, 'FOOD_TYPE'], [60, 70, 'LOCATION'], [78, 82, 'TIME']]",medium,augmentation,,False,15.0
7050,train,Our restaurant has 113 servings of Veg Biryani available for pickup near Kolar Road.,"[[19, 22, 'QUANTITY'], [35, 46, 'FOOD_TYPE'], [73, 83, 'LOCATION']]",medium,augmentation,,False,14.0
7051,train,We have 112 servings of Sambar Rice available near MP Nagar before 8 PM.,"[[8, 11, 'QUANTITY'], [24, 35, 'FOOD_TYPE'], [51, 59, 'LOCATION'], [67, 71, 'TIME']]",medium,augmentation,,False,14.0
7052,train,175 servings of Naan left after a conference. Pickup from AIIMS Bhopal before 8 PM.,"[[0, 3, 'QUANTITY'], [16, 20, 'FOOD_TYPE'], [58, 70, 'LOCATION'], [78, 82, 'TIME'], [34, 44, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7053,train,Our restaurant has 240 meal boxes of Poori Bhaji available for pickup near Kolar Road.,"[[19, 22, 'QUANTITY'], [37, 48, 'FOOD_TYPE'], [75, 85, 'LOCATION']]",medium,augmentation,,False,15.0
7054,train,We have 34 servings of Idli Sambhar available near MP Nagar before 6 PM.,"[[8, 10, 'QUANTITY'], [23, 35, 'FOOD_TYPE'], [51, 59, 'LOCATION'], [67, 71, 'TIME']]",medium,augmentation,,False,14.0
7055,train,132 food packets containing Paneer Butter Masala are available after the office event at MP Nagar before 6 PM.,"[[0, 3, 'QUANTITY'], [28, 48, 'FOOD_TYPE'], [89, 97, 'LOCATION'], [105, 109, 'TIME'], [73, 85, 'EVENT_TYPE']]",medium,augmentation,,False,19.0
7056,train,We have 92 containers of Veg Fried Rice available near AIIMS Bhopal before 9 PM.,"[[8, 10, 'QUANTITY'], [25, 39, 'FOOD_TYPE'], [55, 67, 'LOCATION'], [75, 79, 'TIME']]",medium,augmentation,,False,15.0
7057,train,Fresh Lemon Rice for around 56 people is ready at ISBT Bhopal. Collect before 8 PM.,"[[28, 30, 'QUANTITY'], [6, 16, 'FOOD_TYPE'], [50, 61, 'LOCATION'], [78, 82, 'TIME']]",medium,augmentation,,False,16.0
7058,train,We have 107 kg of Rajma Chawal available near Indrapuri before 5 PM.,"[[8, 11, 'QUANTITY'], [18, 30, 'FOOD_TYPE'], [46, 55, 'LOCATION'], [63, 67, 'TIME']]",medium,augmentation,,False,13.0
7059,train,We have 242 plates of Jeera Rice available near ISBT Bhopal before 7 PM.,"[[8, 11, 'QUANTITY'], [22, 32, 'FOOD_TYPE'], [48, 59, 'LOCATION'], [67, 71, 'TIME']]",medium,augmentation,,False,14.0
7060,train,Fresh Paneer Butter Masala for around 87 people is ready at New Market. Collect before 6 PM.,"[[38, 40, 'QUANTITY'], [6, 26, 'FOOD_TYPE'], [60, 70, 'LOCATION'], [87, 91, 'TIME']]",medium,augmentation,,False,17.0
7061,train,Our restaurant has 62 food packets of Lemon Rice available for pickup near TT Nagar.,"[[19, 21, 'QUANTITY'], [38, 48, 'FOOD_TYPE'], [75, 83, 'LOCATION'], [4, 14, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7062,train,We have 214 plates of Idli Sambhar available near Indrapuri before 7 PM.,"[[8, 11, 'QUANTITY'], [22, 34, 'FOOD_TYPE'], [50, 59, 'LOCATION'], [67, 71, 'TIME']]",medium,augmentation,,False,13.0
7063,train,56 food packets of Poori Bhaji left after a hostel mess. Pickup from New Market before 8 PM.,"[[0, 2, 'QUANTITY'], [19, 30, 'FOOD_TYPE'], [69, 79, 'LOCATION'], [87, 91, 'TIME'], [44, 55, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7064,train,Fresh Poha for around 222 people is ready at Indrapuri. Collect before 5 PM.,"[[22, 25, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [45, 54, 'LOCATION'], [71, 75, 'TIME']]",medium,augmentation,,False,14.0
7065,train,229 food packets containing Sambar Rice are available after the hostel mess at BHEL before 5 PM.,"[[0, 3, 'QUANTITY'], [28, 39, 'FOOD_TYPE'], [79, 83, 'LOCATION'], [91, 95, 'TIME'], [64, 75, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7066,train,223 meal boxes of Sambar Rice left after a hostel mess. Pickup from New Market before 5 PM.,"[[0, 3, 'QUANTITY'], [18, 29, 'FOOD_TYPE'], [68, 78, 'LOCATION'], [86, 90, 'TIME'], [43, 54, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7067,train,We have 161 containers of Naan available near BHEL before 5 PM.,"[[8, 11, 'QUANTITY'], [26, 30, 'FOOD_TYPE'], [46, 50, 'LOCATION'], [58, 62, 'TIME']]",medium,augmentation,,False,12.0
7068,train,111 food packets of Poha left after a restaurant. Pickup from AIIMS Bhopal before tomorrow morning.,"[[0, 3, 'QUANTITY'], [20, 24, 'FOOD_TYPE'], [62, 74, 'LOCATION'], [82, 98, 'TIME'], [38, 48, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7069,train,Fresh Veg Fried Rice for around 54 people is ready at AIIMS Bhopal. Collect before tomorrow morning.,"[[32, 34, 'QUANTITY'], [6, 20, 'FOOD_TYPE'], [54, 66, 'LOCATION'], [83, 99, 'TIME']]",medium,augmentation,,False,17.0
7070,train,Fresh Upma for around 64 people is ready at Arera Colony. Collect before 9 PM.,"[[22, 24, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [44, 56, 'LOCATION'], [73, 77, 'TIME']]",medium,augmentation,,False,15.0
7071,train,We have 109 kg of Curd Rice available near ISBT Bhopal before 8 PM.,"[[8, 11, 'QUANTITY'], [18, 27, 'FOOD_TYPE'], [43, 54, 'LOCATION'], [62, 66, 'TIME']]",medium,augmentation,,False,14.0
7072,train,178 kg of Curd Rice left after a hostel mess. Pickup from Lalghati before 5 PM.,"[[0, 3, 'QUANTITY'], [10, 19, 'FOOD_TYPE'], [58, 66, 'LOCATION'], [74, 78, 'TIME'], [33, 44, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7073,train,Fresh Poha for around 91 people is ready at BHEL. Collect before tomorrow morning.,"[[22, 24, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [44, 48, 'LOCATION'], [65, 81, 'TIME']]",medium,augmentation,,False,14.0
7074,train,We have 239 food packets of Khichdi available near BHEL before 8 PM.,"[[8, 11, 'QUANTITY'], [28, 35, 'FOOD_TYPE'], [51, 55, 'LOCATION'], [63, 67, 'TIME']]",medium,augmentation,,False,13.0
7075,train,178 servings of Curd Rice left after a seminar. Pickup from Arera Colony before tonight.,"[[0, 3, 'QUANTITY'], [16, 25, 'FOOD_TYPE'], [60, 72, 'LOCATION'], [80, 87, 'TIME'], [39, 46, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7076,train,Our restaurant has 220 meal boxes of Dal Rice available for pickup near MP Nagar.,"[[19, 22, 'QUANTITY'], [37, 45, 'FOOD_TYPE'], [72, 80, 'LOCATION']]",medium,augmentation,,False,15.0
7077,train,Our restaurant has 141 meal boxes of Poori Bhaji available for pickup near ISBT Bhopal.,"[[19, 22, 'QUANTITY'], [37, 48, 'FOOD_TYPE'], [75, 86, 'LOCATION']]",medium,augmentation,,False,15.0
7078,train,Our restaurant has 79 kg of Upma available for pickup near Indrapuri.,"[[19, 21, 'QUANTITY'], [28, 32, 'FOOD_TYPE'], [59, 68, 'LOCATION']]",medium,augmentation,,False,12.0
7079,train,152 plates of Poha left after a community kitchen. Pickup from BHEL before 9 PM.,"[[0, 3, 'QUANTITY'], [14, 18, 'FOOD_TYPE'], [63, 67, 'LOCATION'], [75, 79, 'TIME'], [32, 49, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7080,train,Our restaurant has 203 food packets of Khichdi available for pickup near Kolar Road.,"[[19, 22, 'QUANTITY'], [39, 46, 'FOOD_TYPE'], [73, 83, 'LOCATION']]",medium,augmentation,,False,14.0
7081,train,217 food packets containing Curd Rice are available after the wedding at ISBT Bhopal before 5 PM.,"[[0, 3, 'QUANTITY'], [28, 37, 'FOOD_TYPE'], [73, 84, 'LOCATION'], [92, 96, 'TIME'], [62, 69, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7082,train,We have 39 food packets of Idli Sambhar available near MP Nagar before 6 PM.,"[[8, 10, 'QUANTITY'], [27, 39, 'FOOD_TYPE'], [55, 63, 'LOCATION'], [71, 75, 'TIME']]",medium,augmentation,,False,15.0
7083,train,We have 174 meal boxes of Poori Bhaji available near AIIMS Bhopal before 7 PM.,"[[8, 11, 'QUANTITY'], [26, 37, 'FOOD_TYPE'], [53, 65, 'LOCATION'], [73, 77, 'TIME']]",medium,augmentation,,False,15.0
7084,train,30 plates of Khichdi left after a restaurant. Pickup from New Market before 9 PM.,"[[0, 2, 'QUANTITY'], [13, 20, 'FOOD_TYPE'], [58, 68, 'LOCATION'], [76, 80, 'TIME'], [34, 44, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7085,train,We have 105 servings of Poori Bhaji available near AIIMS Bhopal before 9 PM.,"[[8, 11, 'QUANTITY'], [24, 35, 'FOOD_TYPE'], [51, 63, 'LOCATION'], [71, 75, 'TIME']]",medium,augmentation,,False,14.0
7086,train,Fresh Naan for around 103 people is ready at Indrapuri. Collect before 5 PM.,"[[22, 25, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [45, 54, 'LOCATION'], [71, 75, 'TIME']]",medium,augmentation,,False,14.0
7087,train,We have 147 food packets of Poha available near AIIMS Bhopal before tonight.,"[[8, 11, 'QUANTITY'], [28, 32, 'FOOD_TYPE'], [48, 60, 'LOCATION'], [68, 75, 'TIME']]",medium,augmentation,,False,13.0
7088,train,126 food packets containing Naan are available after the temple event at Kolar Road before 7 PM.,"[[0, 3, 'QUANTITY'], [28, 32, 'FOOD_TYPE'], [73, 83, 'LOCATION'], [91, 95, 'TIME'], [57, 69, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7089,train,Our restaurant has 61 plates of Idli Sambhar available for pickup near TT Nagar.,"[[19, 21, 'QUANTITY'], [32, 44, 'FOOD_TYPE'], [71, 79, 'LOCATION']]",medium,augmentation,,False,14.0
7090,train,170 food packets containing Rotis and Dal are available after the wedding at Kolar Road before 7 PM.,"[[0, 3, 'QUANTITY'], [28, 41, 'FOOD_TYPE'], [77, 87, 'LOCATION'], [95, 99, 'TIME'], [66, 73, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7091,train,Our restaurant has 51 servings of Curd Rice available for pickup near ISBT Bhopal.,"[[19, 21, 'QUANTITY'], [34, 43, 'FOOD_TYPE'], [70, 81, 'LOCATION']]",medium,augmentation,,False,14.0
7092,train,Our restaurant has 106 food packets of Dal Rice available for pickup near AIIMS Bhopal.,"[[19, 22, 'QUANTITY'], [39, 47, 'FOOD_TYPE'], [74, 86, 'LOCATION']]",medium,augmentation,,False,15.0
7093,train,We have 101 plates of Pulao available near Arera Colony before tomorrow morning.,"[[8, 11, 'QUANTITY'], [22, 27, 'FOOD_TYPE'], [43, 55, 'LOCATION'], [63, 79, 'TIME']]",medium,augmentation,,False,13.0
7094,train,Fresh Khichdi for around 55 people is ready at BHEL. Collect before 6 PM.,"[[25, 27, 'QUANTITY'], [6, 13, 'FOOD_TYPE'], [47, 51, 'LOCATION'], [68, 72, 'TIME']]",medium,augmentation,,False,14.0
7095,train,113 meal boxes of Khichdi left after a college fest. Pickup from ISBT Bhopal before tomorrow morning.,"[[0, 3, 'QUANTITY'], [18, 25, 'FOOD_TYPE'], [65, 76, 'LOCATION'], [84, 100, 'TIME'], [39, 51, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7096,train,We have 36 plates of Aloo Paratha available near TT Nagar before 9 PM.,"[[8, 10, 'QUANTITY'], [21, 33, 'FOOD_TYPE'], [49, 57, 'LOCATION'], [65, 69, 'TIME']]",medium,augmentation,,False,14.0
7097,train,We have 226 plates of Pulao available near AIIMS Bhopal before 8 PM.,"[[8, 11, 'QUANTITY'], [22, 27, 'FOOD_TYPE'], [43, 55, 'LOCATION'], [63, 67, 'TIME']]",medium,augmentation,,False,13.0
7098,train,Our restaurant has 21 plates of Veg Biryani available for pickup near Lalghati.,"[[19, 21, 'QUANTITY'], [32, 43, 'FOOD_TYPE'], [70, 78, 'LOCATION']]",medium,augmentation,,False,13.0
7099,train,167 plates of Idli Sambhar left after a college fest. Pickup from Indrapuri before 5 PM.,"[[0, 3, 'QUANTITY'], [14, 26, 'FOOD_TYPE'], [66, 75, 'LOCATION'], [83, 87, 'TIME'], [40, 52, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7100,train,We have 155 servings of Idli Sambhar available near Indrapuri before 7 PM.,"[[8, 11, 'QUANTITY'], [24, 36, 'FOOD_TYPE'], [52, 61, 'LOCATION'], [69, 73, 'TIME']]",medium,augmentation,,False,13.0
7101,train,We have 30 kg of Masala Dosa available near Lalghati before 9 PM.,"[[8, 10, 'QUANTITY'], [17, 28, 'FOOD_TYPE'], [44, 52, 'LOCATION'], [60, 64, 'TIME']]",medium,augmentation,,False,13.0
7102,train,84 plates of Veg Fried Rice left after a restaurant. Pickup from BHEL before tonight.,"[[0, 2, 'QUANTITY'], [13, 27, 'FOOD_TYPE'], [65, 69, 'LOCATION'], [77, 84, 'TIME'], [41, 51, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7103,train,Fresh Poha for around 140 people is ready at New Market. Collect before 9 PM.,"[[22, 25, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [45, 55, 'LOCATION'], [72, 76, 'TIME']]",medium,augmentation,,False,15.0
7104,train,207 servings of Khichdi left after a conference. Pickup from TT Nagar before 8 PM.,"[[0, 3, 'QUANTITY'], [16, 23, 'FOOD_TYPE'], [61, 69, 'LOCATION'], [77, 81, 'TIME'], [37, 47, 'EVENT_TYPE']]",medium,augmentation,,False,15.0
7105,train,Our restaurant has 241 plates of Aloo Paratha available for pickup near ISBT Bhopal.,"[[19, 22, 'QUANTITY'], [33, 45, 'FOOD_TYPE'], [72, 83, 'LOCATION'], [4, 14, 'EVENT_TYPE']]",medium,augmentation,,False,14.0
7106,train,27 food packets containing Masala Dosa are available after the temple event at Lalghati before tomorrow morning.,"[[0, 2, 'QUANTITY'], [27, 38, 'FOOD_TYPE'], [79, 87, 'LOCATION'], [95, 111, 'TIME'], [63, 75, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7107,train,We have 21 plates of Aloo Paratha available near TT Nagar before 5 PM.,"[[8, 10, 'QUANTITY'], [21, 33, 'FOOD_TYPE'], [49, 57, 'LOCATION'], [65, 69, 'TIME']]",medium,augmentation,,False,14.0
7108,train,Fresh Idli Sambhar for around 157 people is ready at Kolar Road. Collect before 6 PM.,"[[30, 33, 'QUANTITY'], [6, 18, 'FOOD_TYPE'], [53, 63, 'LOCATION'], [80, 84, 'TIME']]",medium,augmentation,,False,16.0
7109,train,Our restaurant has 214 containers of Naan available for pickup near Kolar Road.,"[[19, 22, 'QUANTITY'], [37, 41, 'FOOD_TYPE'], [68, 78, 'LOCATION']]",medium,augmentation,,False,13.0
7110,train,Our restaurant has 60 food packets of Chole Bhature available for pickup near Indrapuri.,"[[19, 21, 'QUANTITY'], [38, 51, 'FOOD_TYPE'], [78, 87, 'LOCATION']]",medium,augmentation,,False,14.0
7111,train,194 food packets containing Masala Dosa are available after the wedding at TT Nagar before 9 PM.,"[[0, 3, 'QUANTITY'], [28, 39, 'FOOD_TYPE'], [75, 83, 'LOCATION'], [91, 95, 'TIME'], [64, 71, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7112,train,Fresh Chole Bhature for around 20 people is ready at MP Nagar. Collect before 7 PM.,"[[31, 33, 'QUANTITY'], [6, 19, 'FOOD_TYPE'], [53, 61, 'LOCATION'], [78, 82, 'TIME']]",medium,augmentation,,False,16.0
7113,train,Our restaurant has 82 meal boxes of Pulao available for pickup near Lalghati.,"[[19, 21, 'QUANTITY'], [36, 41, 'FOOD_TYPE'], [68, 76, 'LOCATION'], [4, 14, 'EVENT_TYPE']]",medium,augmentation,,False,13.0
7114,train,Fresh Khichdi for around 181 people is ready at New Market. Collect before 8 PM.,"[[25, 28, 'QUANTITY'], [6, 13, 'FOOD_TYPE'], [48, 58, 'LOCATION'], [75, 79, 'TIME']]",medium,augmentation,,False,15.0
7115,train,Fresh Dal Rice for around 149 people is ready at TT Nagar. Collect before 7 PM.,"[[26, 29, 'QUANTITY'], [6, 14, 'FOOD_TYPE'], [49, 57, 'LOCATION'], [74, 78, 'TIME']]",medium,augmentation,,False,16.0
7116,train,Fresh Khichdi for around 123 people is ready at AIIMS Bhopal. Collect before 6 PM.,"[[25, 28, 'QUANTITY'], [6, 13, 'FOOD_TYPE'], [48, 60, 'LOCATION'], [77, 81, 'TIME']]",medium,augmentation,,False,15.0
7117,train,92 food packets containing Rajma Chawal are available after the seminar at TT Nagar before tomorrow morning.,"[[0, 2, 'QUANTITY'], [27, 39, 'FOOD_TYPE'], [75, 83, 'LOCATION'], [91, 107, 'TIME'], [64, 71, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7118,train,85 food packets of Aloo Paratha left after a wedding. Pickup from AIIMS Bhopal before tonight.,"[[0, 2, 'QUANTITY'], [19, 31, 'FOOD_TYPE'], [66, 78, 'LOCATION'], [86, 93, 'TIME'], [45, 52, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7119,train,106 food packets containing Dal Rice are available after the restaurant at Kolar Road before 5 PM.,"[[0, 3, 'QUANTITY'], [28, 36, 'FOOD_TYPE'], [75, 85, 'LOCATION'], [93, 97, 'TIME'], [61, 71, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7120,train,Our restaurant has 92 containers of Upma available for pickup near ISBT Bhopal.,"[[19, 21, 'QUANTITY'], [36, 40, 'FOOD_TYPE'], [67, 78, 'LOCATION']]",medium,augmentation,,False,13.0
7121,train,We have 54 containers of Khichdi available near ISBT Bhopal before 7 PM.,"[[8, 10, 'QUANTITY'], [25, 32, 'FOOD_TYPE'], [48, 59, 'LOCATION'], [67, 71, 'TIME']]",medium,augmentation,,False,13.0
7122,train,58 food packets containing Masala Dosa are available after the conference at Indrapuri before 9 PM.,"[[0, 2, 'QUANTITY'], [27, 38, 'FOOD_TYPE'], [77, 86, 'LOCATION'], [94, 98, 'TIME'], [63, 73, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7123,train,We have 132 kg of Veg Fried Rice available near TT Nagar before 6 PM.,"[[8, 11, 'QUANTITY'], [18, 32, 'FOOD_TYPE'], [48, 56, 'LOCATION'], [64, 68, 'TIME']]",medium,augmentation,,False,15.0
7124,train,129 food packets containing Rajma Chawal are available after the restaurant at Lalghati before 8 PM.,"[[0, 3, 'QUANTITY'], [28, 40, 'FOOD_TYPE'], [79, 87, 'LOCATION'], [95, 99, 'TIME'], [65, 75, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7125,train,201 food packets of Upma left after a hostel mess. Pickup from New Market before tonight.,"[[0, 3, 'QUANTITY'], [20, 24, 'FOOD_TYPE'], [63, 73, 'LOCATION'], [81, 88, 'TIME'], [38, 49, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7126,train,250 food packets containing Dal Rice are available after the seminar at New Market before 7 PM.,"[[0, 3, 'QUANTITY'], [28, 36, 'FOOD_TYPE'], [72, 82, 'LOCATION'], [90, 94, 'TIME'], [61, 68, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7127,train,We have 71 plates of Poori Bhaji available near Kolar Road before 7 PM.,"[[8, 10, 'QUANTITY'], [21, 32, 'FOOD_TYPE'], [48, 58, 'LOCATION'], [66, 70, 'TIME']]",medium,augmentation,,False,14.0
7128,train,Fresh Lemon Rice for around 24 people is ready at TT Nagar. Collect before 9 PM.,"[[28, 30, 'QUANTITY'], [6, 16, 'FOOD_TYPE'], [50, 58, 'LOCATION'], [75, 79, 'TIME']]",medium,augmentation,,False,16.0
7129,train,Fresh Chole Bhature for around 184 people is ready at MP Nagar. Collect before 8 PM.,"[[31, 34, 'QUANTITY'], [6, 19, 'FOOD_TYPE'], [54, 62, 'LOCATION'], [79, 83, 'TIME']]",medium,augmentation,,False,16.0
7130,train,Fresh Khichdi for around 179 people is ready at ISBT Bhopal. Collect before 8 PM.,"[[25, 28, 'QUANTITY'], [6, 13, 'FOOD_TYPE'], [48, 59, 'LOCATION'], [76, 80, 'TIME']]",medium,augmentation,,False,15.0
7131,train,Our restaurant has 71 plates of Upma available for pickup near MP Nagar.,"[[19, 21, 'QUANTITY'], [32, 36, 'FOOD_TYPE'], [63, 71, 'LOCATION']]",medium,augmentation,,False,13.0
7132,train,We have 151 plates of Curd Rice available near ISBT Bhopal before 7 PM.,"[[8, 11, 'QUANTITY'], [22, 31, 'FOOD_TYPE'], [47, 58, 'LOCATION'], [66, 70, 'TIME']]",medium,augmentation,,False,14.0
7133,train,Our restaurant has 196 containers of Chole Bhature available for pickup near TT Nagar.,"[[19, 22, 'QUANTITY'], [37, 50, 'FOOD_TYPE'], [77, 85, 'LOCATION']]",medium,augmentation,,False,14.0
7134,train,We have 177 plates of Paneer Butter Masala available near Arera Colony before tomorrow morning.,"[[8, 11, 'QUANTITY'], [22, 42, 'FOOD_TYPE'], [58, 70, 'LOCATION'], [78, 94, 'TIME']]",medium,augmentation,,False,15.0
7135,train,We have 41 kg of Veg Biryani available near AIIMS Bhopal before 9 PM.,"[[8, 10, 'QUANTITY'], [17, 28, 'FOOD_TYPE'], [44, 56, 'LOCATION'], [64, 68, 'TIME']]",medium,augmentation,,False,14.0
7136,train,Fresh Chole Bhature for around 37 people is ready at Arera Colony. Collect before 6 PM.,"[[31, 33, 'QUANTITY'], [6, 19, 'FOOD_TYPE'], [53, 65, 'LOCATION'], [82, 86, 'TIME']]",medium,augmentation,,False,16.0
7137,train,127 plates of Veg Fried Rice left after a community kitchen. Pickup from Indrapuri before 9 PM.,"[[0, 3, 'QUANTITY'], [14, 28, 'FOOD_TYPE'], [73, 82, 'LOCATION'], [90, 94, 'TIME'], [42, 59, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7138,train,117 food packets containing Pulao are available after the college fest at TT Nagar before tonight.,"[[0, 3, 'QUANTITY'], [28, 33, 'FOOD_TYPE'], [74, 82, 'LOCATION'], [90, 97, 'TIME'], [58, 70, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7139,train,237 food packets of Dal Rice left after a hostel mess. Pickup from TT Nagar before 8 PM.,"[[0, 3, 'QUANTITY'], [20, 28, 'FOOD_TYPE'], [67, 75, 'LOCATION'], [83, 87, 'TIME'], [42, 53, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7140,train,93 food packets containing Idli Sambhar are available after the conference at Kolar Road before 6 PM.,"[[0, 2, 'QUANTITY'], [27, 39, 'FOOD_TYPE'], [78, 88, 'LOCATION'], [96, 100, 'TIME'], [64, 74, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7141,train,46 meal boxes of Paneer Butter Masala left after a college fest. Pickup from Kolar Road before 5 PM.,"[[0, 2, 'QUANTITY'], [17, 37, 'FOOD_TYPE'], [77, 87, 'LOCATION'], [95, 99, 'TIME'], [51, 63, 'EVENT_TYPE']]",medium,augmentation,,False,19.0
7142,train,We have 135 meal boxes of Khichdi available near Lalghati before 7 PM.,"[[8, 11, 'QUANTITY'], [26, 33, 'FOOD_TYPE'], [49, 57, 'LOCATION'], [65, 69, 'TIME']]",medium,augmentation,,False,13.0
7143,train,160 food packets containing Poori Bhaji are available after the wedding at Lalghati before 6 PM.,"[[0, 3, 'QUANTITY'], [28, 39, 'FOOD_TYPE'], [75, 83, 'LOCATION'], [91, 95, 'TIME'], [64, 71, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7144,train,Our restaurant has 202 food packets of Poha available for pickup near AIIMS Bhopal.,"[[19, 22, 'QUANTITY'], [39, 43, 'FOOD_TYPE'], [70, 82, 'LOCATION'], [4, 14, 'EVENT_TYPE']]",medium,augmentation,,False,14.0
7145,train,Fresh Rotis and Dal for around 25 people is ready at ISBT Bhopal. Collect before 7 PM.,"[[31, 33, 'QUANTITY'], [6, 19, 'FOOD_TYPE'], [53, 64, 'LOCATION'], [81, 85, 'TIME']]",medium,augmentation,,False,17.0
7146,train,Our restaurant has 75 kg of Naan available for pickup near MP Nagar.,"[[19, 21, 'QUANTITY'], [28, 32, 'FOOD_TYPE'], [59, 67, 'LOCATION'], [4, 14, 'EVENT_TYPE']]",medium,augmentation,,False,13.0
7147,train,Our restaurant has 63 containers of Idli Sambhar available for pickup near Indrapuri.,"[[19, 21, 'QUANTITY'], [36, 48, 'FOOD_TYPE'], [75, 84, 'LOCATION']]",medium,augmentation,,False,13.0
7148,train,Fresh Upma for around 152 people is ready at AIIMS Bhopal. Collect before 7 PM.,"[[22, 25, 'QUANTITY'], [6, 10, 'FOOD_TYPE'], [45, 57, 'LOCATION'], [74, 78, 'TIME']]",medium,augmentation,,False,15.0
7149,train,233 food packets containing Paneer Butter Masala are available after the wedding at Indrapuri before 6 PM.,"[[0, 3, 'QUANTITY'], [28, 48, 'FOOD_TYPE'], [84, 93, 'LOCATION'], [101, 105, 'TIME'], [73, 80, 'EVENT_TYPE']]",medium,augmentation,,False,17.0
7150,train,165 food packets of Rotis and Dal left after a wedding. Pickup from Arera Colony before 8 PM.,"[[0, 3, 'QUANTITY'], [20, 33, 'FOOD_TYPE'], [68, 80, 'LOCATION'], [88, 92, 'TIME'], [47, 54, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7151,train,Fresh Jeera Rice for around 42 people is ready at Indrapuri. Collect before 7 PM.,"[[28, 30, 'QUANTITY'], [6, 16, 'FOOD_TYPE'], [50, 59, 'LOCATION'], [76, 80, 'TIME']]",medium,augmentation,,False,15.0
7152,train,Our restaurant has 147 kg of Poha available for pickup near AIIMS Bhopal.,"[[19, 22, 'QUANTITY'], [29, 33, 'FOOD_TYPE'], [60, 72, 'LOCATION']]",medium,augmentation,,False,13.0
7153,train,We have 53 food packets of Aloo Paratha available near Kolar Road before 6 PM.,"[[8, 10, 'QUANTITY'], [27, 39, 'FOOD_TYPE'], [55, 65, 'LOCATION'], [73, 77, 'TIME']]",medium,augmentation,,False,15.0
7154,train,We have 80 food packets of Rajma Chawal available near Arera Colony before 9 PM.,"[[8, 10, 'QUANTITY'], [27, 39, 'FOOD_TYPE'], [55, 67, 'LOCATION'], [75, 79, 'TIME']]",medium,augmentation,,False,15.0
7155,train,199 plates of Pulao left after a community kitchen. Pickup from New Market before 7 PM.,"[[0, 3, 'QUANTITY'], [14, 19, 'FOOD_TYPE'], [64, 74, 'LOCATION'], [82, 86, 'TIME'], [33, 50, 'EVENT_TYPE']]",medium,augmentation,,False,16.0
7156,train,100 food packets containing Chole Bhature are available after the hostel mess at Kolar Road before 8 PM.,"[[0, 3, 'QUANTITY'], [28, 41, 'FOOD_TYPE'], [81, 91, 'LOCATION'], [99, 103, 'TIME'], [66, 77, 'EVENT_TYPE']]",medium,augmentation,,False,18.0
7157,train,We have 198 containers of Jeera Rice available near Lalghati before 5 PM.,"[[8, 11, 'QUANTITY'], [26, 36, 'FOOD_TYPE'], [52, 60, 'LOCATION'], [68, 72, 'TIME']]",medium,augmentation,,False,13.0
